DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1209,Miconazole,DDInter1640,Saquinavir,Moderate
DDInter1469,Pimecrolimus (topical),DDInter1640,Saquinavir,Minor
DDInter1513,Prednisolone,DDInter1640,Saquinavir,Moderate
DDInter1640,Saquinavir,DDInter1584,Retapamulin (topical),Minor
DDInter1735,Tacrolimus,DDInter1640,Saquinavir,Major
DDInter1853,Tretinoin,DDInter1640,Saquinavir,Moderate
DDInter1856,Triamcinolone (nasal),DDInter1640,Saquinavir,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1640,Saquinavir,Moderate
DDInter744,Flucytosine,DDInter952,Iobenguane (I-131),Moderate
DDInter1735,Tacrolimus,DDInter952,Iobenguane (I-131),Major
DDInter67,Amikacin (liposome),DDInter964,Iopromide,Major
DDInter815,Gentamicin,DDInter964,Iopromide,Major
DDInter1277,Neomycin,DDInter964,Iopromide,Major
DDInter1735,Tacrolimus,DDInter964,Iopromide,Major
DDInter1903,Urea,DDInter964,Iopromide,Moderate
DDInter475,Dapsone,DDInter969,Ipilimumab,Moderate
DDInter1191,Methylprednisolone,DDInter969,Ipilimumab,Moderate
DDInter1202,Metronidazole,DDInter969,Ipilimumab,Moderate
DDInter1513,Prednisolone,DDInter969,Ipilimumab,Moderate
DDInter971,Ipratropium (nasal),DDInter835,Glycopyrronium (topical),Minor
DDInter971,Ipratropium (nasal),DDInter1878,Tripelennamine,Minor
DDInter1633,Salicylic acid (sodium),DDInter972,Irbesartan,Moderate
DDInter1735,Tacrolimus,DDInter972,Irbesartan,Moderate
DDInter743,Fluconazole,DDInter973,Irinotecan,Moderate
DDInter843,Griseofulvin,DDInter973,Irinotecan,Moderate
DDInter973,Irinotecan,DDInter1008,Ketoconazole,Major
DDInter973,Irinotecan,DDInter1209,Miconazole,Moderate
DDInter973,Irinotecan,DDInter1735,Tacrolimus,Moderate
DDInter416,Clotrimazole,DDInter980,Isavuconazonium,Moderate
DDInter743,Fluconazole,DDInter980,Isavuconazonium,Moderate
DDInter980,Isavuconazonium,DDInter766,Fluticasone,Moderate
DDInter843,Griseofulvin,DDInter980,Isavuconazonium,Moderate
DDInter998,Ivermectin,DDInter980,Isavuconazonium,Moderate
DDInter1008,Ketoconazole,DDInter980,Isavuconazonium,Major
DDInter1191,Methylprednisolone,DDInter980,Isavuconazonium,Moderate
DDInter1209,Miconazole,DDInter980,Isavuconazonium,Moderate
DDInter1469,Pimecrolimus (topical),DDInter980,Isavuconazonium,Minor
DDInter1513,Prednisolone,DDInter980,Isavuconazonium,Moderate
DDInter1584,Retapamulin (topical),DDInter980,Isavuconazonium,Minor
DDInter1735,Tacrolimus,DDInter980,Isavuconazonium,Moderate
DDInter1853,Tretinoin,DDInter980,Isavuconazonium,Moderate
DDInter361,Chlorphenesin,DDInter981,Isocarboxazid,Moderate
DDInter834,Glycopyrronium,DDInter981,Isocarboxazid,Minor
DDInter1533,Promethazine,DDInter981,Isocarboxazid,Moderate
DDInter981,Isocarboxazid,DDInter1155,Mepyramine,Moderate
DDInter1878,Tripelennamine,DDInter981,Isocarboxazid,Moderate
DDInter743,Fluconazole,DDInter987,Isoprenaline,Moderate
DDInter987,Isoprenaline,DDInter766,Fluticasone,Minor
DDInter1008,Ketoconazole,DDInter987,Isoprenaline,Moderate
DDInter1191,Methylprednisolone,DDInter987,Isoprenaline,Minor
DDInter1513,Prednisolone,DDInter987,Isoprenaline,Minor
DDInter987,Isoprenaline,DDInter1533,Promethazine,Moderate
DDInter1735,Tacrolimus,DDInter987,Isoprenaline,Moderate
DDInter989,Isosorbide dinitrate,DDInter1364,Oxybuprocaine (ophthalmic),Moderate
DDInter475,Dapsone,DDInter989,Isosorbide dinitrate,Moderate
DDInter382,Cinchocaine (topical),DDInter989,Isosorbide dinitrate,Moderate
DDInter1227,Minoxidil (topical),DDInter989,Isosorbide dinitrate,Moderate
DDInter989,Isosorbide dinitrate,DDInter1781,Tetracaine (topical),Moderate
DDInter475,Dapsone,DDInter882,Hydralazine,Moderate
DDInter1191,Methylprednisolone,DDInter882,Hydralazine,Moderate
DDInter1227,Minoxidil (topical),DDInter882,Hydralazine,Moderate
DDInter1513,Prednisolone,DDInter882,Hydralazine,Moderate
DDInter1633,Salicylic acid (sodium),DDInter882,Hydralazine,Moderate
DDInter1364,Oxybuprocaine (ophthalmic),DDInter990,Isosorbide mononitrate,Moderate
DDInter475,Dapsone,DDInter990,Isosorbide mononitrate,Moderate
DDInter382,Cinchocaine (topical),DDInter990,Isosorbide mononitrate,Moderate
DDInter1227,Minoxidil (topical),DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1781,Tetracaine (topical),Moderate
DDInter67,Amikacin (liposome),DDInter961,Iopamidol,Major
DDInter815,Gentamicin,DDInter961,Iopamidol,Major
DDInter1191,Methylprednisolone,DDInter961,Iopamidol,Major
DDInter1277,Neomycin,DDInter961,Iopamidol,Major
DDInter1513,Prednisolone,DDInter961,Iopamidol,Major
DDInter1735,Tacrolimus,DDInter961,Iopamidol,Major
DDInter1903,Urea,DDInter961,Iopamidol,Moderate
DDInter1227,Minoxidil (topical),DDInter992,Isoxsuprine,Moderate
DDInter743,Fluconazole,DDInter994,Istradefylline,Moderate
DDInter1008,Ketoconazole,DDInter994,Istradefylline,Major
DDInter1209,Miconazole,DDInter994,Istradefylline,Moderate
DDInter1593,Rifaximin,DDInter994,Istradefylline,Moderate
DDInter475,Dapsone,DDInter995,Itraconazole,Moderate
DDInter995,Itraconazole,DDInter514,Dexamethasone (nasal),Moderate
DDInter995,Itraconazole,DDInter736,Finasteride,Moderate
DDInter756,Fluorometholone (ophthalmic),DDInter995,Itraconazole,Moderate
DDInter995,Itraconazole,DDInter766,Fluticasone,Major
DDInter998,Ivermectin,DDInter995,Itraconazole,Moderate
DDInter1191,Methylprednisolone,DDInter995,Itraconazole,Major
DDInter1469,Pimecrolimus (topical),DDInter995,Itraconazole,Minor
DDInter1513,Prednisolone,DDInter995,Itraconazole,Moderate
DDInter995,Itraconazole,DDInter1584,Retapamulin (topical),Minor
DDInter1735,Tacrolimus,DDInter995,Itraconazole,Major
DDInter1853,Tretinoin,DDInter995,Itraconazole,Major
DDInter1856,Triamcinolone (nasal),DDInter995,Itraconazole,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter995,Itraconazole,Moderate
DDInter416,Clotrimazole,DDInter996,Ivabradine,Major
DDInter743,Fluconazole,DDInter996,Ivabradine,Major
DDInter843,Griseofulvin,DDInter996,Ivabradine,Moderate
DDInter1008,Ketoconazole,DDInter996,Ivabradine,Major
DDInter1209,Miconazole,DDInter996,Ivabradine,Moderate
DDInter1735,Tacrolimus,DDInter996,Ivabradine,Major
DDInter999,Ivermectin (topical),DDInter614,Echinacea,Moderate
DDInter998,Ivermectin,DDInter90,Amprenavir,Moderate
DDInter998,Ivermectin,DDInter98,Anisindione,Moderate
DDInter998,Ivermectin,DDInter221,Boceprevir,Moderate
DDInter542,Dicoumarol,DDInter998,Ivermectin,Moderate
DDInter998,Ivermectin,DDInter614,Echinacea,Moderate
DDInter998,Ivermectin,DDInter649,Enzalutamide,Moderate
DDInter998,Ivermectin,DDInter703,Etravirine,Moderate
DDInter998,Ivermectin,DDInter777,Fosamprenavir,Moderate
DDInter998,Ivermectin,DDInter778,Fosaprepitant,Moderate
DDInter998,Ivermectin,DDInter785,Fostamatinib,Moderate
DDInter998,Ivermectin,DDInter905,Idelalisib,Moderate
DDInter917,Indinavir,DDInter998,Ivermectin,Moderate
DDInter998,Ivermectin,DDInter1008,Ketoconazole,Moderate
DDInter998,Ivermectin,DDInter1024,Lapatinib,Moderate
DDInter998,Ivermectin,DDInter1026,Larotrectinib,Moderate
DDInter998,Ivermectin,DDInter1032,Lefamulin,Moderate
DDInter998,Ivermectin,DDInter1039,Letermovir,Moderate
DDInter998,Ivermectin,DDInter1087,Lonafarnib,Moderate
DDInter998,Ivermectin,DDInter1094,Lorlatinib,Moderate
DDInter998,Ivermectin,DDInter1215,Mifepristone,Moderate
DDInter998,Ivermectin,DDInter1236,Modafinil,Minor
DDInter998,Ivermectin,DDInter1274,Nefazodone,Moderate
DDInter1276,Nelfinavir,DDInter998,Ivermectin,Moderate
DDInter1285,Nevirapine,DDInter998,Ivermectin,Moderate
DDInter998,Ivermectin,DDInter1293,Nilotinib,Moderate
DDInter998,Ivermectin,DDInter1360,Oxcarbazepine,Moderate
DDInter998,Ivermectin,DDInter1480,Pitolisant,Moderate
DDInter998,Ivermectin,DDInter1494,Posaconazole,Moderate
DDInter998,Ivermectin,DDInter1588,Ribociclib,Moderate
DDInter998,Ivermectin,DDInter1592,Rifapentine,Moderate
DDInter998,Ivermectin,DDInter1626,Rucaparib,Moderate
DDInter998,Ivermectin,DDInter1627,Rufinamide,Moderate
DDInter998,Ivermectin,DDInter1658,Selpercatinib,Moderate
DDInter998,Ivermectin,DDInter1678,Sirolimus,Moderate
DDInter998,Ivermectin,DDInter953,Iodide I-123,Moderate
DDInter998,Ivermectin,DDInter954,Iodide I-131,Moderate
DDInter998,Ivermectin,DDInter1698,Somapacitan,Moderate
DDInter998,Ivermectin,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter998,Ivermectin,Moderate
DDInter998,Ivermectin,DDInter1711,Stiripentol,Moderate
DDInter998,Ivermectin,DDInter1735,Tacrolimus,Moderate
DDInter998,Ivermectin,DDInter1755,Telaprevir,Moderate
DDInter998,Ivermectin,DDInter1758,Telithromycin,Moderate
DDInter998,Ivermectin,DDInter1760,Telotristat ethyl,Moderate
DDInter998,Ivermectin,DDInter1763,Temsirolimus,Moderate
DDInter998,Ivermectin,DDInter1882,Troleandomycin,Moderate
DDInter998,Ivermectin,DDInter1891,Tucatinib,Moderate
DDInter1946,Voriconazole,DDInter998,Ivermectin,Moderate
DDInter998,Ivermectin,DDInter1951,Warfarin,Moderate
DDInter743,Fluconazole,DDInter1000,Ivosidenib,Major
DDInter1008,Ketoconazole,DDInter1000,Ivosidenib,Major
DDInter1202,Metronidazole,DDInter1000,Ivosidenib,Minor
DDInter1735,Tacrolimus,DDInter1000,Ivosidenib,Major
DDInter416,Clotrimazole,DDInter1001,Ixabepilone,Moderate
DDInter475,Dapsone,DDInter1001,Ixabepilone,Moderate
DDInter743,Fluconazole,DDInter1001,Ixabepilone,Moderate
DDInter843,Griseofulvin,DDInter1001,Ixabepilone,Moderate
DDInter1008,Ketoconazole,DDInter1001,Ixabepilone,Moderate
DDInter1202,Metronidazole,DDInter1001,Ixabepilone,Moderate
DDInter1209,Miconazole,DDInter1001,Ixabepilone,Moderate
DDInter475,Dapsone,DDInter1002,Ixazomib,Moderate
DDInter843,Griseofulvin,DDInter1002,Ixazomib,Moderate
DDInter1202,Metronidazole,DDInter1002,Ixazomib,Moderate
DDInter1735,Tacrolimus,DDInter1003,Ixekizumab,Moderate
DDInter475,Dapsone,DDInter954,Iodide I-131,Moderate
DDInter955,Iodine,DDInter954,Iodide I-131,Moderate
DDInter956,Iodine (topical),DDInter954,Iodide I-131,Moderate
DDInter1191,Methylprednisolone,DDInter954,Iodide I-131,Moderate
DDInter1513,Prednisolone,DDInter954,Iodide I-131,Moderate
DDInter1633,Salicylic acid (sodium),DDInter954,Iodide I-131,Moderate
DDInter1723,Sulfamethizole,DDInter954,Iodide I-131,Moderate
DDInter1792,Thiabendazole,DDInter954,Iodide I-131,Moderate
DDInter1878,Tripelennamine,DDInter954,Iodide I-131,Moderate
DDInter498,Demeclocycline,DDInter1951,Warfarin,Moderate
DDInter743,Fluconazole,DDInter1951,Warfarin,Major
DDInter843,Griseofulvin,DDInter1951,Warfarin,Moderate
DDInter1951,Warfarin,DDInter1008,Ketoconazole,Moderate
DDInter1951,Warfarin,DDInter1191,Methylprednisolone,Moderate
DDInter1951,Warfarin,DDInter1209,Miconazole,Major
DDInter1951,Warfarin,DDInter1277,Neomycin,Moderate
DDInter1374,Oxytetracycline,DDInter1951,Warfarin,Moderate
DDInter1951,Warfarin,DDInter1513,Prednisolone,Moderate
DDInter1951,Warfarin,DDInter1593,Rifaximin,Moderate
DDInter1951,Warfarin,DDInter1633,Salicylic acid (sodium),Moderate
DDInter1723,Sulfamethizole,DDInter1951,Warfarin,Major
DDInter1951,Warfarin,DDInter1768,Terbinafine,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1951,Warfarin,Moderate
DDInter67,Amikacin (liposome),DDInter1004,Kanamycin,Moderate
DDInter744,Flucytosine,DDInter1004,Kanamycin,Moderate
DDInter815,Gentamicin,DDInter1004,Kanamycin,Moderate
DDInter816,Gentamicin (topical),DDInter1004,Kanamycin,Moderate
DDInter1277,Neomycin,DDInter1004,Kanamycin,Moderate
DDInter1633,Salicylic acid (sodium),DDInter1004,Kanamycin,Moderate
DDInter1735,Tacrolimus,DDInter1004,Kanamycin,Major
DDInter361,Chlorphenesin,DDInter1007,Ketamine,Moderate
DDInter1878,Tripelennamine,DDInter1007,Ketamine,Moderate
DDInter4,Abarelix,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter58,Aluminum hydroxide,Moderate
DDInter1008,Ketoconazole,DDInter74,Aminophylline,Minor
DDInter82,Amoxapine,DDInter1008,Ketoconazole,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter1008,Ketoconazole,Minor
DDInter88,Amphotericin B (liposomal),DDInter1008,Ketoconazole,Minor
DDInter90,Amprenavir,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter98,Anisindione,Moderate
DDInter128,Astemizole,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter170,Bedaquiline,Major
DDInter1008,Ketoconazole,DDInter175,Belladonna,Moderate
DDInter1008,Ketoconazole,DDInter192,Bepridil,Major
DDInter1008,Ketoconazole,DDInter193,Berotralstat,Major
DDInter1008,Ketoconazole,DDInter221,Boceprevir,Moderate
DDInter222,Bortezomib,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter271,Calcium carbonate,Moderate
DDInter1008,Ketoconazole,DDInter787,Frangula purshiana bark,Moderate
DDInter1008,Ketoconazole,DDInter307,Castor oil,Moderate
DDInter341,Cerivastatin,DDInter1008,Ketoconazole,Major
DDInter363,Chlorpromazine,DDInter1008,Ketoconazole,Moderate
DDInter385,Cisapride,DDInter1008,Ketoconazole,Major
DDInter440,Conjugated estrogens (topical),DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter441,Copanlisib,Major
DDInter1008,Ketoconazole,DDInter514,Dexamethasone (nasal),Moderate
DDInter542,Dicoumarol,DDInter1008,Ketoconazole,Moderate
DDInter545,Dienestrol (topical),DDInter1008,Ketoconazole,Moderate
DDInter548,Diethylstilbestrol,DDInter1008,Ketoconazole,Moderate
DDInter597,Doxorubicin (liposomal),DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter614,Echinacea,Moderate
DDInter1008,Ketoconazole,DDInter648,Entrectinib,Major
DDInter1008,Ketoconazole,DDInter649,Enzalutamide,Moderate
DDInter655,Epirubicin,DDInter1008,Ketoconazole,Moderate
DDInter656,Eplerenone,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter660,Eravacycline,Minor
DDInter1008,Ketoconazole,DDInter661,Erdafitinib,Major
DDInter1008,Ketoconazole,DDInter664,Ergometrine,Major
DDInter665,Ergotamine,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter666,Eribulin,Moderate
DDInter667,Erlotinib,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter672,Escitalopram,Major
DDInter1008,Ketoconazole,DDInter678,Esterified estrogens,Moderate
DDInter680,Estradiol (topical),DDInter1008,Ketoconazole,Moderate
DDInter682,Estrone,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter683,Estrone sulfate,Moderate
DDInter1008,Ketoconazole,DDInter684,Estrone sulfate (topical),Moderate
DDInter685,Eszopiclone,DDInter1008,Ketoconazole,Major
DDInter696,Ethotoin,DDInter1008,Ketoconazole,Moderate
DDInter701,Etonogestrel,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter703,Etravirine,Moderate
DDInter1008,Ketoconazole,DDInter704,Everolimus,Major
DDInter1008,Ketoconazole,DDInter708,Ezogabine,Moderate
DDInter1008,Ketoconazole,DDInter714,Fedratinib,Major
DDInter716,Felodipine,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter731,Fesoterodine,Major
DDInter732,Fexofenadine,DDInter1008,Ketoconazole,Minor
DDInter1008,Ketoconazole,DDInter734,Fidaxomicin,Minor
DDInter1008,Ketoconazole,DDInter737,Fingolimod,Moderate
DDInter1008,Ketoconazole,DDInter738,Flavoxate,Moderate
DDInter1008,Ketoconazole,DDInter740,Flecainide,Moderate
DDInter1008,Ketoconazole,DDInter741,Flibanserin,Major
DDInter743,Fluconazole,DDInter1008,Ketoconazole,Moderate
DDInter747,Fludrocortisone,DDInter1008,Ketoconazole,Moderate
DDInter750,Flunisolide (nasal),DDInter1008,Ketoconazole,Moderate
DDInter756,Fluorometholone (ophthalmic),DDInter1008,Ketoconazole,Moderate
DDInter760,Fluphenazine,DDInter1008,Ketoconazole,Moderate
DDInter765,Flutamide,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter766,Fluticasone,Major
DDInter770,Fluvoxamine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter777,Fosamprenavir,Moderate
DDInter1008,Ketoconazole,DDInter778,Fosaprepitant,Moderate
DDInter779,Foscarnet,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter783,Fosphenytoin,Moderate
DDInter1008,Ketoconazole,DDInter785,Fostamatinib,Major
DDInter1008,Ketoconazole,DDInter786,Fostemsavir,Moderate
DDInter802,Galantamine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter809,Gatifloxacin,Major
DDInter810,Gefitinib,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter813,Gemifloxacin,Moderate
DDInter1008,Ketoconazole,DDInter817,Gilteritinib,Major
DDInter1008,Ketoconazole,DDInter822,Glasdegib,Major
DDInter1008,Ketoconazole,DDInter832,Glycerin,Moderate
DDInter834,Glycopyrronium,DDInter1008,Ketoconazole,Moderate
DDInter839,Goserelin,DDInter1008,Ketoconazole,Moderate
DDInter840,Granisetron,DDInter1008,Ketoconazole,Minor
DDInter842,Grepafloxacin,DDInter1008,Ketoconazole,Major
DDInter843,Griseofulvin,DDInter1008,Ketoconazole,Moderate
DDInter847,Guanfacine,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter852,Halofantrine,Major
DDInter853,Haloperidol,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter854,Halothane,Moderate
DDInter1008,Ketoconazole,DDInter864,Histrelin,Moderate
DDInter1008,Ketoconazole,DDInter893,Hydroxychloroquine,Major
DDInter895,Hydroxyzine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter899,Ibrutinib,Major
DDInter901,Ibutilide,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter904,Idarubicin,Moderate
DDInter1008,Ketoconazole,DDInter905,Idelalisib,Moderate
DDInter1008,Ketoconazole,DDInter907,Iloperidone,Major
DDInter909,Imatinib,DDInter1008,Ketoconazole,Moderate
DDInter912,Imipramine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter915,Indacaterol,Moderate
DDInter917,Indinavir,DDInter1008,Ketoconazole,Moderate
DDInter974,Irinotecan (liposomal),DDInter1008,Ketoconazole,Major
DDInter982,Isoetharine,DDInter1008,Ketoconazole,Moderate
DDInter986,Isoniazid,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1016,Lactitol,Moderate
DDInter1018,Lactulose,DDInter1008,Ketoconazole,Moderate
DDInter1022,Lansoprazole,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1023,Lanthanum carbonate,Moderate
DDInter1008,Ketoconazole,DDInter1024,Lapatinib,Major
DDInter1008,Ketoconazole,DDInter1026,Larotrectinib,Major
DDInter1008,Ketoconazole,DDInter1032,Lefamulin,Major
DDInter1008,Ketoconazole,DDInter1033,Leflunomide,Major
DDInter1008,Ketoconazole,DDInter1034,Lemborexant,Major
DDInter1008,Ketoconazole,DDInter1036,Lenvatinib,Moderate
DDInter1042,Leuprolide,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1063,Levosalbutamol,Moderate
DDInter1008,Ketoconazole,DDInter1045,Levamlodipine,Moderate
DDInter1051,Levobupivacaine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1055,Levofloxacin,Moderate
DDInter1008,Ketoconazole,DDInter1043,Levacetylmethadol,Major
DDInter1008,Ketoconazole,DDInter1059,Levomilnacipran,Major
DDInter1061,Levonorgestrel,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1078,Lisdexamfetamine,Moderate
DDInter1008,Ketoconazole,DDInter1081,Lithium carbonate,Moderate
DDInter1008,Ketoconazole,DDInter1083,Lofexidine,Moderate
DDInter1084,Lomefloxacin,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1085,Lomitapide,Major
DDInter1008,Ketoconazole,DDInter1087,Lonafarnib,Major
DDInter1008,Ketoconazole,DDInter1094,Lorlatinib,Major
DDInter1096,Loteprednol (ophthalmic),DDInter1008,Ketoconazole,Moderate
DDInter1098,Lovastatin,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1102,Lumateperone,Major
DDInter1008,Ketoconazole,DDInter1104,Lurasidone,Major
DDInter1008,Ketoconazole,DDInter1105,Lurbinectedin,Major
DDInter1008,Ketoconazole,DDInter1106,Lusutrombopag,Moderate
DDInter1008,Ketoconazole,DDInter1110,Macimorelin,Major
DDInter1008,Ketoconazole,DDInter1111,Macitentan,Major
DDInter1008,Ketoconazole,DDInter1112,Magaldrate,Moderate
DDInter1008,Ketoconazole,DDInter1113,Magnesium carbonate,Moderate
DDInter1008,Ketoconazole,DDInter1115,Magnesium citrate,Moderate
DDInter1008,Ketoconazole,DDInter1118,Magnesium hydroxide,Moderate
DDInter1124,Maprotiline,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1125,Maraviroc,Major
DDInter1137,Medroxyprogesterone acetate,DDInter1008,Ketoconazole,Moderate
DDInter1140,Mefloquine,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1149,Mepenzolate,Moderate
DDInter1152,Mephenytoin,DDInter1008,Ketoconazole,Moderate
DDInter1159,Mesoridazine,DDInter1008,Ketoconazole,Major
DDInter1346,Orciprenaline,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1175,Methotrimeprazine,Moderate
DDInter1187,Methylergometrine,DDInter1008,Ketoconazole,Major
DDInter1191,Methylprednisolone,DDInter1008,Ketoconazole,Major
DDInter1194,Methysergide,DDInter1008,Ketoconazole,Major
DDInter1202,Metronidazole,DDInter1008,Ketoconazole,Minor
DDInter1212,Midazolam,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1214,Midostaurin,Major
DDInter1215,Mifepristone,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1223,Mineral oil,Moderate
DDInter1008,Ketoconazole,DDInter1228,Mipomersen,Major
DDInter1008,Ketoconazole,DDInter1229,Mirabegron,Minor
DDInter1230,Mirtazapine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1234,Mitoxantrone,Moderate
DDInter1236,Modafinil,DDInter1008,Ketoconazole,Minor
DDInter1247,Moxifloxacin,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1258,Naldemedine,Moderate
DDInter1008,Ketoconazole,DDInter1261,Naloxegol,Major
DDInter1263,Naltrexone,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1274,Nefazodone,Moderate
DDInter1276,Nelfinavir,DDInter1008,Ketoconazole,Minor
DDInter1008,Ketoconazole,DDInter1281,Neratinib,Major
DDInter1285,Nevirapine,DDInter1008,Ketoconazole,Moderate
DDInter1287,Nicardipine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1293,Nilotinib,Major
DDInter1294,Nilutamide,DDInter1008,Ketoconazole,Moderate
DDInter1295,Nimodipine,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1296,Nintedanib,Moderate
DDInter1008,Ketoconazole,DDInter1297,Niraparib,Moderate
DDInter1298,Nisoldipine,DDInter1008,Ketoconazole,Major
DDInter1300,Nitisinone,DDInter1008,Ketoconazole,Moderate
DDInter1309,Nizatidine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1313,Norfloxacin,Moderate
DDInter1008,Ketoconazole,DDInter1315,Norgestrel,Moderate
DDInter1316,Nortriptyline,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1325,Ofloxacin,Moderate
DDInter1326,Olanzapine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1327,Olaparib,Major
DDInter1008,Ketoconazole,DDInter1329,Oliceridine,Major
DDInter1342,Ondansetron,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1351,Osilodrostat,Major
DDInter1008,Ketoconazole,DDInter1352,Osimertinib,Major
DDInter1008,Ketoconazole,DDInter1353,Ospemifene,Moderate
DDInter1355,Oxaliplatin,DDInter1008,Ketoconazole,Moderate
DDInter1360,Oxcarbazepine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1363,Oxtriphylline,Minor
DDInter1008,Ketoconazole,DDInter1365,Oxybutynin,Moderate
DDInter1375,Oxytocin,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1376,Ozanimod,Major
DDInter1008,Ketoconazole,DDInter1378,Paclitaxel (protein-bound),Moderate
DDInter1008,Ketoconazole,DDInter1379,Palbociclib,Major
DDInter1008,Ketoconazole,DDInter1387,Panobinostat,Major
DDInter1388,Pantoprazole,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1389,Papaverine,Major
DDInter1394,Paricalcitol,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1398,Pasireotide,Major
DDInter1008,Ketoconazole,DDInter1400,Pazopanib,Major
DDInter1404,Pegaspargase,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1409,Peginterferon beta-1a,Moderate
DDInter1008,Ketoconazole,DDInter1415,Pemigatinib,Major
DDInter1008,Ketoconazole,DDInter1428,Perampanel,Minor
DDInter1429,Perflutren,DDInter1008,Ketoconazole,Moderate
DDInter1432,Perphenazine,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1435,Pexidartinib,Major
DDInter1008,Ketoconazole,DDInter1442,Phenobarbital,Moderate
DDInter1008,Ketoconazole,DDInter1443,Phenolphthalein,Moderate
DDInter1460,Phenytoin,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1467,Pimavanserin,Major
DDInter1469,Pimecrolimus (topical),DDInter1008,Ketoconazole,Minor
DDInter1008,Ketoconazole,DDInter1470,Pimozide,Major
DDInter1008,Ketoconazole,DDInter1480,Pitolisant,Moderate
