DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter930,Insulin degludec,DDInter1110,Macimorelin,Moderate
DDInter1513,Prednisolone,DDInter930,Insulin degludec,Moderate
DDInter1661,Sermorelin,DDInter930,Insulin degludec,Moderate
DDInter1828,Tolbutamide,DDInter930,Insulin degludec,Moderate
DDInter1513,Prednisolone,DDInter1077,Liraglutide,Moderate
DDInter1828,Tolbutamide,DDInter1077,Liraglutide,Moderate
DDInter931,Insulin detemir,DDInter746,Fludeoxyglucose (18F),Moderate
DDInter931,Insulin detemir,DDInter1110,Macimorelin,Moderate
DDInter1513,Prednisolone,DDInter931,Insulin detemir,Moderate
DDInter1661,Sermorelin,DDInter931,Insulin detemir,Moderate
DDInter1828,Tolbutamide,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter746,Fludeoxyglucose (18F),Moderate
DDInter932,Insulin glargine,DDInter1110,Macimorelin,Moderate
DDInter932,Insulin glargine,DDInter1513,Prednisolone,Moderate
DDInter1661,Sermorelin,DDInter932,Insulin glargine,Moderate
DDInter932,Insulin glargine,DDInter1828,Tolbutamide,Moderate
DDInter1661,Sermorelin,DDInter1082,Lixisenatide,Moderate
DDInter933,Insulin glulisine,DDInter746,Fludeoxyglucose (18F),Moderate
DDInter933,Insulin glulisine,DDInter1110,Macimorelin,Moderate
DDInter1513,Prednisolone,DDInter933,Insulin glulisine,Moderate
DDInter1661,Sermorelin,DDInter933,Insulin glulisine,Moderate
DDInter1828,Tolbutamide,DDInter933,Insulin glulisine,Moderate
DDInter936,Insulin human (isophane),DDInter746,Fludeoxyglucose (18F),Moderate
DDInter936,Insulin human (isophane),DDInter1110,Macimorelin,Moderate
DDInter936,Insulin human (isophane),DDInter1513,Prednisolone,Moderate
DDInter1661,Sermorelin,DDInter936,Insulin human (isophane),Moderate
DDInter936,Insulin human (isophane),DDInter1828,Tolbutamide,Moderate
DDInter937,Insulin human (regular),DDInter746,Fludeoxyglucose (18F),Moderate
DDInter937,Insulin human (regular),DDInter1110,Macimorelin,Moderate
DDInter937,Insulin human (regular),DDInter1513,Prednisolone,Moderate
DDInter1661,Sermorelin,DDInter937,Insulin human (regular),Moderate
DDInter937,Insulin human (regular),DDInter1828,Tolbutamide,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter746,Fludeoxyglucose (18F),Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1110,Macimorelin,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1165,Methacholine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1513,Prednisolone,Moderate
DDInter1661,Sermorelin,DDInter935,"Insulin human (inhalation, rapid acting)",Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1828,Tolbutamide,Moderate
DDInter937,Insulin human (regular),DDInter1533,Promethazine,Moderate
DDInter943,Interferon alfa-2b,DDInter960,Iohexol,Major
DDInter943,Interferon alfa-2b,DDInter961,Iopamidol,Major
DDInter1380,Palifermin,DDInter943,Interferon alfa-2b,Moderate
DDInter943,Interferon alfa-2b,DDInter1638,Samarium (153Sm) lexidronam,Major
DDInter943,Interferon alfa-2b,DDInter1715,Strontium chloride Sr-89,Moderate
DDInter947,Interferon beta-1a,DDInter960,Iohexol,Major
DDInter947,Interferon beta-1a,DDInter961,Iopamidol,Major
DDInter948,Interferon beta-1b,DDInter960,Iohexol,Major
DDInter948,Interferon beta-1b,DDInter961,Iopamidol,Major
DDInter949,Interferon gamma-1b,DDInter960,Iohexol,Major
DDInter949,Interferon gamma-1b,DDInter961,Iopamidol,Major
DDInter949,Interferon gamma-1b,DDInter1380,Palifermin,Moderate
DDInter949,Interferon gamma-1b,DDInter1638,Samarium (153Sm) lexidronam,Major
DDInter949,Interferon gamma-1b,DDInter1715,Strontium chloride Sr-89,Moderate
DDInter1381,Paliperidone,DDInter92,Amyl Nitrite,Moderate
DDInter1381,Paliperidone,DDInter959,Ioflupane I-123,Moderate
DDInter1381,Paliperidone,DDInter960,Iohexol,Major
DDInter1381,Paliperidone,DDInter961,Iopamidol,Major
DDInter1381,Paliperidone,DDInter1110,Macimorelin,Major
DDInter1828,Tolbutamide,DDInter1381,Paliperidone,Moderate
DDInter792,Gadobenic acid,DDInter1640,Saquinavir,Moderate
DDInter1640,Saquinavir,DDInter1110,Macimorelin,Major
DDInter1513,Prednisolone,DDInter1640,Saquinavir,Moderate
DDInter1640,Saquinavir,DDInter1694,Sodium zirconium cyclosilicate,Moderate
DDInter1828,Tolbutamide,DDInter1640,Saquinavir,Moderate
DDInter952,Iobenguane (I-131),DDInter867,Human adenovirus e serotype 4 strain cl-68578 antigen,Moderate
DDInter82,Amoxapine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter160,Bacillus calmette-guerin substrain tice live antigen,Major
DDInter952,Iobenguane (I-131),DDInter206,Bifidobacterium longum infantis,Moderate
DDInter229,Bretylium,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter282,Candida albicans,Moderate
DDInter303,Carteolol,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1931,Vibrio cholerae CVD 103-HgR strain live antigen,Moderate
DDInter952,Iobenguane (I-131),DDInter428,Coccidioides immitis spherule,Moderate
DDInter502,Deserpidine,DDInter952,Iobenguane (I-131),Major
DDInter518,Dexfenfluramine,DDInter952,Iobenguane (I-131),Major
DDInter623,Efalizumab,DDInter952,Iobenguane (I-131),Moderate
DDInter647,Entecavir,DDInter952,Iobenguane (I-131),Moderate
DDInter650,Ephedrine,DDInter952,Iobenguane (I-131),Major
DDInter651,Ephedrine (nasal),DDInter952,Iobenguane (I-131),Major
DDInter665,Ergotamine,DDInter952,Iobenguane (I-131),Major
DDInter687,Etanercept,DDInter952,Iobenguane (I-131),Major
DDInter698,Etidronic acid,DDInter952,Iobenguane (I-131),Moderate
DDInter704,Everolimus,DDInter952,Iobenguane (I-131),Major
DDInter706,Exenatide,DDInter952,Iobenguane (I-131),Moderate
DDInter717,Fenfluramine,DDInter952,Iobenguane (I-131),Major
DDInter735,Filgrastim,DDInter952,Iobenguane (I-131),Moderate
DDInter952,Iobenguane (I-131),DDInter737,Fingolimod,Major
DDInter744,Flucytosine,DDInter952,Iobenguane (I-131),Moderate
DDInter806,Ganciclovir,DDInter952,Iobenguane (I-131),Moderate
DDInter837,Golimumab,DDInter952,Iobenguane (I-131),Major
DDInter845,Guanadrel,DDInter952,Iobenguane (I-131),Major
DDInter846,Guanethidine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter858,Hepatitis A Vaccine,Moderate
DDInter952,Iobenguane (I-131),DDInter860,Hepatitis B Vaccine (Recombinant),Moderate
DDInter952,Iobenguane (I-131),DDInter875,Human papillomavirus type 11 L1 capsid protein antigen,Moderate
DDInter952,Iobenguane (I-131),DDInter905,Idelalisib,Moderate
DDInter912,Imipramine,DDInter952,Iobenguane (I-131),Major
DDInter872,Human immunoglobulin G (intravenous and subcutaneous),DDInter952,Iobenguane (I-131),Major
DDInter923,Infliximab,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter924,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate
DDInter952,Iobenguane (I-131),DDInter925,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate
DDInter957,Iodipamide,DDInter952,Iobenguane (I-131),Major
DDInter958,Iodixanol,DDInter952,Iobenguane (I-131),Major
DDInter960,Iohexol,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter961,Iopamidol,Major
DDInter952,Iobenguane (I-131),DDInter964,Iopromide,Major
DDInter952,Iobenguane (I-131),DDInter966,Ioversol,Major
DDInter952,Iobenguane (I-131),DDInter967,Ioxilan,Major
DDInter981,Isocarboxazid,DDInter952,Iobenguane (I-131),Major
DDInter1013,Labetalol,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1017,Lactobacillus acidophilus,Moderate
DDInter1033,Leflunomide,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1059,Levomilnacipran,Major
DDInter1073,Linezolid,DDInter952,Iobenguane (I-131),Major
DDInter1078,Lisdexamfetamine,DDInter952,Iobenguane (I-131),Major
DDInter1109,Lyme disease vaccine (recombinant OspA),DDInter952,Iobenguane (I-131),Moderate
DDInter1124,Maprotiline,DDInter952,Iobenguane (I-131),Major
DDInter1126,Mazindol,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1127,Measles virus vaccine live attenuated,Major
DDInter952,Iobenguane (I-131),DDInter1147,Meningococcal polysaccharide vaccine group C,Moderate
DDInter1151,Mephentermine,DDInter952,Iobenguane (I-131),Major
DDInter1162,Metaraminol,DDInter952,Iobenguane (I-131),Major
DDInter1161,Metamfetamine,DDInter952,Iobenguane (I-131),Major
DDInter1179,Methoxyflurane,DDInter952,Iobenguane (I-131),Moderate
DDInter1213,Midodrine,DDInter952,Iobenguane (I-131),Major
DDInter1220,Milnacipran,DDInter952,Iobenguane (I-131),Major
DDInter1230,Mirtazapine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1240,Monomethyl fumarate,Moderate
DDInter952,Iobenguane (I-131),DDInter1248,Mumps virus strain B level jeryl lynn live antigen,Major
DDInter952,Iobenguane (I-131),DDInter1264,Naphazoline (nasal),Major
DDInter952,Iobenguane (I-131),DDInter1265,Naphazoline (ophthalmic),Major
DDInter1268,Natalizumab,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1297,Niraparib,Moderate
DDInter1316,Nortriptyline,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1321,Ocrelizumab,Moderate
DDInter952,Iobenguane (I-131),DDInter1327,Olaparib,Moderate
DDInter1334,Olsalazine,DDInter952,Iobenguane (I-131),Moderate
DDInter1335,Omacetaxine mepesuccinate,DDInter952,Iobenguane (I-131),Moderate
DDInter1355,Oxaliplatin,DDInter952,Iobenguane (I-131),Moderate
DDInter1368,Oxymetazoline (nasal),DDInter952,Iobenguane (I-131),Major
DDInter1369,Oxymetazoline (ophthalmic),DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1376,Ozanimod,Major
DDInter1380,Palifermin,DDInter952,Iobenguane (I-131),Moderate
DDInter1383,Pamidronic acid,DDInter952,Iobenguane (I-131),Moderate
DDInter1405,Pegfilgrastim,DDInter952,Iobenguane (I-131),Moderate
DDInter1414,Pemetrexed,DDInter952,Iobenguane (I-131),Moderate
DDInter1417,Penbutolol,DDInter952,Iobenguane (I-131),Major
DDInter1439,Phendimetrazine,DDInter952,Iobenguane (I-131),Major
DDInter1440,Phenelzine,DDInter952,Iobenguane (I-131),Major
DDInter1454,Phenylephrine (nasal),DDInter952,Iobenguane (I-131),Major
DDInter1457,Phenylephrine (topical),DDInter952,Iobenguane (I-131),Major
DDInter1458,Phenylpropanolamine,DDInter952,Iobenguane (I-131),Major
DDInter1471,Pindolol,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1486,Poliovirus type 1 antigen (formaldehyde inactivated),Moderate
DDInter1526,Procarbazine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1540,Propylhexedrine (nasal),Major
DDInter1543,Protriptyline,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1561,Radium Ra 223 dichloride,Moderate
DDInter1572,Rasagiline,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1578,Remdesivir,Moderate
DDInter1582,Reserpine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter877,Human Rho(D) immune globulin,Major
DDInter1594,Rilonacept,DDInter952,Iobenguane (I-131),Moderate
DDInter1614,Roflumilast,DDInter952,Iobenguane (I-131),Moderate
DDInter1631,Safinamide,DDInter952,Iobenguane (I-131),Major
DDInter1638,Samarium (153Sm) lexidronam,DDInter952,Iobenguane (I-131),Major
DDInter1642,Sargramostim,DDInter952,Iobenguane (I-131),Moderate
DDInter952,Iobenguane (I-131),DDInter1436,Pfizer-BioNTech Covid-19 Vaccine,Moderate
DDInter1653,Selegiline,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1676,Siponimod,Major
DDInter1677,Sipuleucel-T,DDInter952,Iobenguane (I-131),Moderate
DDInter1678,Sirolimus,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1680,"Smallpox (Vaccinia) Vaccine, Live",Major
DDInter952,Iobenguane (I-131),DDInter1692,"Sodium phosphate, monobasic (p32)",Moderate
DDInter1704,Sotalol,DDInter952,Iobenguane (I-131),Major
DDInter1708,St. John's Wort,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1715,Strontium chloride Sr-89,Moderate
DDInter1725,Sulfasalazine,DDInter952,Iobenguane (I-131),Moderate
DDInter1735,Tacrolimus,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1743,Talimogene laherparepvec,Major
DDInter1746,Tapentadol,DDInter952,Iobenguane (I-131),Major
DDInter1757,Telbivudine,DDInter952,Iobenguane (I-131),Moderate
DDInter1763,Temsirolimus,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1771,Teriflunomide,Major
DDInter952,Iobenguane (I-131),DDInter1787,Tetryzoline (nasal),Major
DDInter952,Iobenguane (I-131),DDInter1788,Tetryzoline (ophthalmic),Major
DDInter1809,Timolol,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1825,Tofacitinib,Major
DDInter1835,Topotecan,DDInter952,Iobenguane (I-131),Moderate
DDInter1845,Tranylcypromine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1862,Trichophyton mentagrophytes,Moderate
DDInter1876,Trimipramine,DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1889,Tuberculin purified protein derivative,Moderate
DDInter952,Iobenguane (I-131),DDInter1893,Typhoid vaccine (inactivated),Moderate
DDInter952,Iobenguane (I-131),DDInter1894,Typhoid vaccine (live),Major
DDInter952,Iobenguane (I-131),DDInter1901,Upadacitinib,Major
DDInter1907,Ustekinumab,DDInter952,Iobenguane (I-131),Moderate
DDInter1912,Valganciclovir,DDInter952,Iobenguane (I-131),Moderate
DDInter952,Iobenguane (I-131),DDInter1920,Varicella Zoster Vaccine (Recombinant),Major
DDInter1927,Venlafaxine,DDInter952,Iobenguane (I-131),Major
DDInter1952,Xylometazoline (nasal),DDInter952,Iobenguane (I-131),Major
DDInter952,Iobenguane (I-131),DDInter1953,Yellow Fever Vaccine,Major
DDInter1954,Yohimbine,DDInter952,Iobenguane (I-131),Major
DDInter1968,Zoledronic acid,DDInter952,Iobenguane (I-131),Moderate
DDInter82,Amoxapine,DDInter959,Ioflupane I-123,Moderate
DDInter363,Chlorpromazine,DDInter959,Ioflupane I-123,Moderate
DDInter518,Dexfenfluramine,DDInter959,Ioflupane I-123,Moderate
DDInter663,Ergoloid mesylate,DDInter959,Ioflupane I-123,Moderate
DDInter664,Ergometrine,DDInter959,Ioflupane I-123,Moderate
DDInter665,Ergotamine,DDInter959,Ioflupane I-123,Moderate
DDInter672,Escitalopram,DDInter959,Ioflupane I-123,Moderate
DDInter717,Fenfluramine,DDInter959,Ioflupane I-123,Moderate
DDInter720,Fenoldopam,DDInter959,Ioflupane I-123,Moderate
DDInter758,Fluoxetine,DDInter959,Ioflupane I-123,Moderate
DDInter760,Fluphenazine,DDInter959,Ioflupane I-123,Moderate
DDInter770,Fluvoxamine,DDInter959,Ioflupane I-123,Moderate
DDInter853,Haloperidol,DDInter959,Ioflupane I-123,Moderate
DDInter907,Iloperidone,DDInter959,Ioflupane I-123,Moderate
DDInter1007,Ketamine,DDInter959,Ioflupane I-123,Moderate
DDInter1078,Lisdexamfetamine,DDInter959,Ioflupane I-123,Moderate
DDInter959,Ioflupane I-123,DDInter1081,Lithium carbonate,Moderate
DDInter1099,Loxapine,DDInter959,Ioflupane I-123,Moderate
DDInter1102,Lumateperone,DDInter959,Ioflupane I-123,Moderate
DDInter1104,Lurasidone,DDInter959,Ioflupane I-123,Moderate
DDInter1126,Mazindol,DDInter959,Ioflupane I-123,Moderate
DDInter1159,Mesoridazine,DDInter959,Ioflupane I-123,Moderate
DDInter1161,Metamfetamine,DDInter959,Ioflupane I-123,Moderate
DDInter1168,Methdilazine,DDInter959,Ioflupane I-123,Moderate
DDInter1175,Methotrimeprazine,DDInter959,Ioflupane I-123,Moderate
DDInter1187,Methylergometrine,DDInter959,Ioflupane I-123,Moderate
DDInter1194,Methysergide,DDInter959,Ioflupane I-123,Moderate
DDInter1197,Metoclopramide,DDInter959,Ioflupane I-123,Moderate
DDInter1236,Modafinil,DDInter959,Ioflupane I-123,Moderate
DDInter1239,Molindone,DDInter959,Ioflupane I-123,Moderate
DDInter1326,Olanzapine,DDInter959,Ioflupane I-123,Moderate
DDInter1397,Paroxetine,DDInter959,Ioflupane I-123,Moderate
DDInter1416,Pemoline,DDInter959,Ioflupane I-123,Moderate
DDInter1430,Pergolide,DDInter959,Ioflupane I-123,Moderate
DDInter1432,Perphenazine,DDInter959,Ioflupane I-123,Moderate
DDInter1439,Phendimetrazine,DDInter959,Ioflupane I-123,Moderate
DDInter1458,Phenylpropanolamine,DDInter959,Ioflupane I-123,Moderate
DDInter1470,Pimozide,DDInter959,Ioflupane I-123,Moderate
DDInter1505,Pramipexole,DDInter959,Ioflupane I-123,Moderate
DDInter1532,Promazine,DDInter959,Ioflupane I-123,Moderate
DDInter1537,Propiomazine,DDInter959,Ioflupane I-123,Moderate
DDInter1553,Quetiapine,DDInter959,Ioflupane I-123,Moderate
DDInter1624,Rotigotine,DDInter959,Ioflupane I-123,Moderate
DDInter1653,Selegiline,DDInter959,Ioflupane I-123,Moderate
DDInter1662,Sertraline,DDInter959,Ioflupane I-123,Moderate
DDInter1665,Sibutramine,DDInter959,Ioflupane I-123,Moderate
DDInter1708,St. John's Wort,DDInter959,Ioflupane I-123,Moderate
DDInter1793,Thiethylperazine,DDInter959,Ioflupane I-123,Moderate
DDInter1796,Thioridazine,DDInter959,Ioflupane I-123,Moderate
DDInter1798,Thiothixene,DDInter959,Ioflupane I-123,Moderate
DDInter1866,Trifluoperazine,DDInter959,Ioflupane I-123,Moderate
DDInter1867,Triflupromazine,DDInter959,Ioflupane I-123,Moderate
DDInter1870,Trihexyphenidyl,DDInter959,Ioflupane I-123,Moderate
DDInter45,Alimemazine,DDInter959,Ioflupane I-123,Moderate
DDInter1927,Venlafaxine,DDInter959,Ioflupane I-123,Moderate
DDInter1935,Vilazodone,DDInter959,Ioflupane I-123,Moderate
DDInter1967,Ziprasidone,DDInter959,Ioflupane I-123,Moderate
DDInter67,Amikacin (liposome),DDInter964,Iopromide,Major
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter964,Iopromide,Major
DDInter88,Amphotericin B (liposomal),DDInter964,Iopromide,Major
DDInter179,Bendroflumethiazide,DDInter964,Iopromide,Moderate
DDInter188,Benzthiazide,DDInter964,Iopromide,Moderate
DDInter241,Bromfenac,DDInter964,Iopromide,Major
DDInter303,Carteolol,DDInter964,Iopromide,Moderate
DDInter551,Diflunisal,DDInter964,Iopromide,Major
DDInter964,Iopromide,DDInter620,Edetate disodium anhydrous,Major
DDInter675,Esmolol,DDInter964,Iopromide,Moderate
DDInter686,Etacrynic acid,DDInter964,Iopromide,Moderate
DDInter698,Etidronic acid,DDInter964,Iopromide,Major
DDInter699,Etodolac,DDInter964,Iopromide,Major
DDInter704,Everolimus,DDInter964,Iopromide,Major
DDInter721,Fenoprofen,DDInter964,Iopromide,Major
DDInter763,Flurbiprofen,DDInter964,Iopromide,Major
DDInter779,Foscarnet,DDInter964,Iopromide,Major
DDInter790,Furosemide,DDInter964,Iopromide,Moderate
DDInter804,Gallium nitrate,DDInter964,Iopromide,Major
DDInter815,Gentamicin,DDInter964,Iopromide,Major
DDInter964,Iopromide,DDInter821,Givosiran,Major
DDInter889,Hydroflumethiazide,DDInter964,Iopromide,Moderate
DDInter901,Ibutilide,DDInter964,Iopromide,Moderate
DDInter906,Ifosfamide,DDInter964,Iopromide,Major
DDInter916,Indapamide,DDInter964,Iopromide,Moderate
DDInter921,Indomethacin,DDInter964,Iopromide,Major
DDInter962,Iopanoic acid,DDInter964,Iopromide,Moderate
DDInter964,Iopromide,DDInter963,Iopodic acid,Moderate
DDInter1004,Kanamycin,DDInter964,Iopromide,Major
DDInter1009,Ketoprofen,DDInter964,Iopromide,Major
DDInter1013,Labetalol,DDInter964,Iopromide,Moderate
DDInter964,Iopromide,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter964,Iopromide,Moderate
DDInter964,Iopromide,DDInter1081,Lithium carbonate,Major
DDInter964,Iopromide,DDInter1108,Lutetium Lu 177 dotatate,Major
DDInter1123,Mannitol,DDInter964,Iopromide,Moderate
DDInter1135,Meclofenamic acid,DDInter964,Iopromide,Major
DDInter1139,Mefenamic acid,DDInter964,Iopromide,Major
DDInter1143,Meloxicam,DDInter964,Iopromide,Major
DDInter1167,Methazolamide,DDInter964,Iopromide,Moderate
DDInter1179,Methoxyflurane,DDInter964,Iopromide,Major
DDInter1196,Metipranolol (ophthalmic),DDInter964,Iopromide,Moderate
DDInter1199,Metolazone,DDInter964,Iopromide,Moderate
DDInter1200,Metoprolol,DDInter964,Iopromide,Moderate
DDInter1254,Nabumetone,DDInter964,Iopromide,Major
DDInter1255,Nadolol,DDInter964,Iopromide,Moderate
DDInter1277,Neomycin,DDInter964,Iopromide,Major
DDInter1283,Netilmicin,DDInter964,Iopromide,Major
DDInter1334,Olsalazine,DDInter964,Iopromide,Major
DDInter1383,Pamidronic acid,DDInter964,Iopromide,Major
DDInter1417,Penbutolol,DDInter964,Iopromide,Moderate
DDInter1419,Penicillamine,DDInter964,Iopromide,Major
DDInter1451,Phenylbutazone,DDInter964,Iopromide,Major
DDInter1471,Pindolol,DDInter964,Iopromide,Moderate
DDInter1478,Piroxicam,DDInter964,Iopromide,Major
DDInter964,Iopromide,DDInter1482,Plazomicin,Major
DDInter1489,Polymyxin B,DDInter964,Iopromide,Major
DDInter1490,Polythiazide,DDInter964,Iopromide,Moderate
DDInter1524,Procainamide,DDInter964,Iopromide,Moderate
DDInter1539,Propranolol,DDInter964,Iopromide,Moderate
DDInter1556,Quinidine,DDInter964,Iopromide,Moderate
DDInter964,Iopromide,DDInter1578,Remdesivir,Moderate
DDInter1613,Rofecoxib,DDInter964,Iopromide,Major
DDInter1637,Salsalate,DDInter964,Iopromide,Major
DDInter1678,Sirolimus,DDInter964,Iopromide,Major
DDInter964,Iopromide,DDInter953,Iodide I-123,Moderate
DDInter964,Iopromide,DDInter954,Iodide I-131,Moderate
DDInter1704,Sotalol,DDInter964,Iopromide,Moderate
DDInter1713,Streptomycin,DDInter964,Iopromide,Major
DDInter1714,Streptozocin,DDInter964,Iopromide,Major
DDInter1725,Sulfasalazine,DDInter964,Iopromide,Major
DDInter1729,Sulindac,DDInter964,Iopromide,Major
DDInter1735,Tacrolimus,DDInter964,Iopromide,Major
DDInter1756,Telavancin,DDInter964,Iopromide,Major
DDInter1763,Temsirolimus,DDInter964,Iopromide,Major
DDInter1809,Timolol,DDInter964,Iopromide,Moderate
DDInter1822,Tobramycin,DDInter964,Iopromide,Major
DDInter1831,Tolmetin,DDInter964,Iopromide,Major
DDInter1836,Torasemide,DDInter964,Iopromide,Moderate
DDInter1859,Triamterene,DDInter964,Iopromide,Moderate
DDInter1861,Trichlormethiazide,DDInter964,Iopromide,Moderate
DDInter964,Iopromide,DDInter1895,Tyropanoic acid,Moderate
DDInter1903,Urea,DDInter964,Iopromide,Moderate
DDInter1908,Valaciclovir,DDInter964,Iopromide,Major
DDInter1910,Valdecoxib,DDInter964,Iopromide,Major
DDInter1968,Zoledronic acid,DDInter964,Iopromide,Major
DDInter1513,Prednisolone,DDInter969,Ipilimumab,Moderate
DDInter972,Irbesartan,DDInter1500,Potassium Iodide,Major
DDInter1123,Mannitol,DDInter973,Irinotecan,Moderate
DDInter1380,Palifermin,DDInter973,Irinotecan,Moderate
DDInter973,Irinotecan,DDInter1638,Samarium (153Sm) lexidronam,Major
DDInter973,Irinotecan,DDInter1715,Strontium chloride Sr-89,Moderate
DDInter975,Iron,DDInter978,Iron sucrose,Moderate
DDInter978,Iron sucrose,DDInter725,Ferrous fumarate,Moderate
DDInter978,Iron sucrose,DDInter726,Ferrous gluconate,Moderate
DDInter978,Iron sucrose,DDInter727,Ferrous sulfate anhydrous,Moderate
DDInter781,Fosinopril,DDInter978,Iron sucrose,Moderate
DDInter978,Iron sucrose,DDInter803,Gallium chloride Ga-67,Moderate
DDInter978,Iron sucrose,DDInter977,Iron protein succinylate,Moderate
DDInter1079,Lisinopril,DDInter978,Iron sucrose,Moderate
DDInter1237,Moexipril,DDInter978,Iron sucrose,Moderate
DDInter1554,Quinapril,DDInter978,Iron sucrose,Moderate
DDInter1565,Ramipril,DDInter978,Iron sucrose,Moderate
DDInter1943,Vitamin E,DDInter978,Iron sucrose,Moderate
DDInter1638,Samarium (153Sm) lexidronam,DDInter979,Isatuximab,Major
DDInter1715,Strontium chloride Sr-89,DDInter979,Isatuximab,Moderate
DDInter1513,Prednisolone,DDInter980,Isavuconazonium,Moderate
DDInter981,Isocarboxazid,DDInter92,Amyl Nitrite,Moderate
DDInter981,Isocarboxazid,DDInter960,Iohexol,Major
DDInter981,Isocarboxazid,DDInter961,Iopamidol,Major
DDInter1533,Promethazine,DDInter981,Isocarboxazid,Moderate
DDInter1828,Tolbutamide,DDInter981,Isocarboxazid,Moderate
DDInter987,Isoprenaline,DDInter1110,Macimorelin,Major
DDInter1513,Prednisolone,DDInter987,Isoprenaline,Minor
DDInter987,Isoprenaline,DDInter1533,Promethazine,Moderate
DDInter987,Isoprenaline,DDInter1828,Tolbutamide,Moderate
DDInter1513,Prednisolone,DDInter882,Hydralazine,Moderate
DDInter67,Amikacin (liposome),DDInter961,Iopamidol,Major
DDInter74,Aminophylline,DDInter961,Iopamidol,Major
DDInter82,Amoxapine,DDInter961,Iopamidol,Major
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter961,Iopamidol,Major
DDInter88,Amphotericin B (liposomal),DDInter961,Iopamidol,Major
DDInter179,Bendroflumethiazide,DDInter961,Iopamidol,Moderate
DDInter188,Benzthiazide,DDInter961,Iopamidol,Moderate
DDInter241,Bromfenac,DDInter961,Iopamidol,Major
DDInter303,Carteolol,DDInter961,Iopamidol,Moderate
DDInter363,Chlorpromazine,DDInter961,Iopamidol,Major
DDInter383,Cinoxacin,DDInter961,Iopamidol,Major
DDInter518,Dexfenfluramine,DDInter961,Iopamidol,Major
DDInter531,Dezocine,DDInter961,Iopamidol,Major
DDInter551,Diflunisal,DDInter961,Iopamidol,Major
DDInter961,Iopamidol,DDInter620,Edetate disodium anhydrous,Major
DDInter644,Enoxacin,DDInter961,Iopamidol,Major
DDInter649,Enzalutamide,DDInter961,Iopamidol,Major
DDInter650,Ephedrine,DDInter961,Iopamidol,Major
DDInter668,Ertapenem,DDInter961,Iopamidol,Major
DDInter672,Escitalopram,DDInter961,Iopamidol,Major
DDInter675,Esmolol,DDInter961,Iopamidol,Moderate
DDInter686,Etacrynic acid,DDInter961,Iopamidol,Moderate
